user_id,video_id,watch_time_seconds,likes,comments,save,video_topics
10083,30333,44,0,0,0,history
10055,30108,14,1,0,1,science
10063,30467,31,0,1,1,history
10084,30178,39,0,0,1,math
10007,30169,19,0,1,0,programming
10028,30048,15,0,0,0,science
10086,30401,30,1,0,1,personal development
10054,30179,47,1,1,1,history
10019,30037,37,1,0,0,history
10034,30162,14,0,1,1,personal development
10093,30261,40,0,1,1,science
10049,30092,30,1,0,1,programming
10052,30135,11,0,0,1,science
10034,30074,40,0,0,0,personal development
10004,30078,9,1,0,0,history
10033,30493,60,0,0,0,programming
10037,30401,2,1,0,1,math
10046,30350,44,1,1,0,history
10029,30404,11,0,1,1,math
10084,30138,55,1,1,1,science
10045,30364,5,1,0,0,history
10021,30102,4,0,0,0,literature
10034,30231,6,1,1,1,literature
10065,30351,51,1,0,0,literature
10040,30089,34,0,1,0,personal development
10018,30137,52,1,1,1,history
10052,30363,53,1,0,1,literature
10058,30207,39,0,0,0,literature
10077,30076,24,1,1,1,personal development
10090,30227,35,1,0,1,history
10035,30425,15,1,1,1,programming
10081,30489,8,0,0,1,literature
10026,30270,1,0,0,0,literature
10044,30321,38,1,1,1,programming
10064,30249,53,1,0,1,programming
10084,30053,55,1,1,0,history
10008,30491,19,1,1,0,math
10066,30141,60,1,1,0,literature
10085,30426,47,0,1,0,history
10011,30432,50,0,0,1,programming
10090,30045,48,1,0,1,science
10093,30111,58,0,1,1,science
10010,30188,1,1,1,1,literature
10028,30010,21,0,0,0,math
10070,30055,32,1,1,1,science
10094,30215,17,1,1,1,programming
10013,30227,27,0,1,1,science
10027,30144,54,1,0,1,programming
10077,30034,52,1,1,1,math
10037,30292,42,1,1,0,literature
10098,30224,10,1,1,0,personal development
10044,30027,50,0,1,1,literature
10079,30331,20,1,1,1,literature
10039,30358,59,0,0,0,science
10040,30346,17,0,1,0,science
10072,30142,57,0,0,1,math
10024,30119,45,0,0,0,literature
10099,30458,13,0,0,0,literature
10081,30032,49,1,0,1,literature
10050,30092,37,0,0,0,personal development
10058,30378,20,1,1,0,programming
10004,30027,20,1,0,0,science
10009,30492,19,1,0,0,math
10100,30205,20,1,0,1,personal development
10078,30315,18,0,0,0,math
10092,30270,37,1,0,1,programming
10039,30104,12,0,1,0,science
10003,30363,25,0,0,1,science
10098,30393,35,0,0,0,personal development
10056,30491,50,1,1,0,literature
10051,30407,19,1,0,0,history
10038,30347,25,1,1,1,personal development
10014,30143,57,1,0,0,history
10091,30467,13,1,0,1,math
10033,30440,58,1,1,1,personal development
10068,30202,56,1,0,1,personal development
10070,30208,4,1,1,1,literature
10098,30068,15,0,1,0,history
10058,30457,39,1,0,1,science
10079,30078,42,1,0,1,science
10064,30364,23,0,0,1,literature
10059,30140,41,1,1,1,science
10001,30389,49,1,0,0,math
10015,30095,56,1,0,0,literature
10050,30077,40,0,0,0,science
10040,30029,42,0,0,1,history
10037,30022,1,0,1,1,literature
10061,30309,56,1,1,1,science
10075,30276,1,1,1,1,literature
10009,30378,55,0,1,0,math
10087,30419,6,0,0,1,programming
10037,30210,5,1,0,1,math
10048,30437,10,0,1,0,math
10024,30247,50,1,0,0,history
10055,30104,55,1,0,0,personal development
10058,30218,45,0,1,1,history
10028,30078,41,1,0,0,history
10069,30341,60,0,0,0,science
10039,30010,43,0,0,0,personal development
10077,30266,33,1,1,0,history
10060,30373,5,1,1,1,math
10001,30405,5,1,1,1,programming
10081,30331,33,0,0,0,history
10085,30159,46,0,0,1,literature
10064,30047,26,1,0,0,personal development
10014,30039,47,0,0,0,science
10091,30212,22,0,0,1,personal development
10053,30190,6,1,1,0,personal development
10097,30029,22,0,1,0,math
10085,30233,31,1,0,1,math
10076,30009,14,0,0,0,history
10088,30420,37,1,0,1,math
10089,30162,9,0,0,1,literature
10061,30107,44,0,1,0,history
10025,30253,41,1,1,0,literature
10028,30204,32,0,1,0,programming
10022,30238,10,1,0,0,programming
10037,30275,12,0,1,0,math
10090,30356,49,1,0,1,programming
10042,30009,43,1,0,1,history
10012,30467,12,0,1,0,math
10012,30495,5,0,1,1,programming
10092,30204,46,0,1,0,math
10085,30137,48,1,0,1,history
10069,30210,27,0,0,1,programming
10067,30354,58,1,1,0,personal development
10078,30208,24,0,1,1,literature
10029,30363,12,1,1,1,programming
10086,30043,23,0,1,1,programming
10088,30414,32,1,1,0,science
10020,30135,56,0,0,0,math
10045,30063,22,0,0,0,math
10081,30369,54,0,1,1,personal development
10082,30111,60,0,0,0,history
10020,30024,42,0,0,1,math
10100,30084,55,1,1,1,literature
10029,30295,18,0,1,1,science
10078,30047,55,1,1,0,history
10029,30247,30,1,1,1,science
10100,30307,5,1,0,0,literature
10082,30115,8,1,0,1,science
10014,30319,8,0,0,0,science
10081,30402,24,0,1,0,programming
10043,30011,58,0,1,0,programming
10006,30111,50,0,0,1,history
10093,30442,60,0,1,1,personal development
10017,30242,60,0,0,1,personal development
10008,30313,46,0,0,1,math
10051,30178,44,1,1,1,science
10074,30303,34,1,0,0,programming
10051,30104,1,1,0,1,literature
10094,30224,48,0,1,1,personal development
10021,30137,44,0,0,1,personal development
10096,30199,21,0,1,0,personal development
10025,30294,32,0,0,1,science
10032,30157,2,1,1,0,personal development
10008,30494,1,0,1,1,literature
10035,30029,10,0,1,0,history
10014,30213,37,1,1,1,math
10027,30176,48,1,0,0,literature
10054,30300,42,1,1,1,science
10003,30385,23,0,1,0,programming
10073,30096,21,0,0,0,literature
10068,30098,36,1,0,0,science
10026,30112,5,1,1,0,history
10057,30163,59,1,0,0,science
10092,30262,21,1,0,1,programming
10076,30240,30,0,0,1,science
10011,30199,42,1,1,0,literature
10022,30462,9,0,0,1,programming
10084,30468,14,1,1,1,math
10050,30158,33,1,0,0,personal development
10011,30480,45,0,0,1,math
10046,30095,48,0,1,1,programming
10008,30353,47,0,0,0,history
10079,30398,10,0,1,1,history
10053,30074,43,0,0,1,programming
10083,30371,47,1,0,1,math
10029,30114,23,1,1,0,science
10053,30324,27,0,0,0,personal development
10005,30394,16,1,1,0,programming
10082,30210,27,1,1,0,literature
10056,30320,50,1,1,1,history
10040,30221,29,1,0,0,math
10018,30494,29,0,1,1,programming
10051,30369,52,0,1,1,science
10054,30061,27,0,0,1,math
10064,30395,23,0,0,0,programming
10049,30183,16,1,1,0,programming
10008,30462,38,1,1,1,history
10098,30226,7,0,1,0,literature
10013,30363,21,1,1,1,programming
10020,30291,12,1,1,0,history
10084,30198,14,0,1,1,math
10082,30255,31,0,1,1,math
10013,30227,60,1,1,0,literature
10018,30060,35,1,0,0,history
10022,30391,2,0,1,1,math
10062,30468,10,1,0,1,science
10093,30370,16,1,0,1,personal development
10004,30257,2,1,0,1,personal development
10095,30440,45,0,1,0,history
10033,30154,34,1,1,0,science
10030,30340,47,1,1,1,science
10075,30268,18,1,0,1,personal development
10022,30239,9,1,0,0,science
10062,30077,57,0,1,0,math
10086,30378,26,1,0,1,history
10040,30475,49,0,1,0,history
10064,30411,32,0,1,0,programming
10074,30361,12,0,0,0,literature
10066,30056,40,1,0,0,programming
10024,30316,36,0,0,0,literature
10068,30238,39,0,0,1,math
10021,30185,33,1,1,1,literature
10027,30465,60,1,1,1,programming
10011,30144,58,0,0,0,science
10092,30113,42,1,0,1,literature
10012,30109,45,0,1,1,programming
10025,30265,26,0,1,0,programming
10083,30067,25,1,1,0,math
10029,30415,35,0,0,0,math
10032,30328,44,1,0,1,personal development
10046,30040,33,1,1,0,history
10017,30156,46,1,0,1,personal development
10018,30234,24,0,1,1,programming
10017,30061,49,0,0,0,programming
10076,30099,11,0,1,1,science
10015,30370,3,1,1,0,history
10100,30119,10,0,1,1,math
10080,30066,33,1,1,0,programming
10095,30396,54,1,1,0,personal development
10048,30062,31,0,1,0,history
10046,30069,27,1,0,0,literature
10075,30492,41,0,1,0,personal development
10091,30094,37,1,0,0,programming
10026,30228,1,0,0,1,programming
10015,30251,32,0,0,1,programming
10042,30438,59,0,0,1,literature
10075,30276,41,0,0,0,science
10046,30355,7,1,1,0,math
10032,30061,32,1,1,0,literature
10022,30345,44,1,0,0,math
10006,30300,42,1,1,0,personal development
10081,30162,27,1,1,0,math
10033,30473,49,0,1,1,math
10075,30059,50,0,0,1,science
10012,30490,38,1,0,0,literature
10015,30058,38,0,1,0,history
10000,30324,38,1,0,1,math
10060,30208,48,1,0,0,literature
10085,30142,49,1,1,1,personal development
10071,30384,2,0,1,1,programming
10028,30218,54,0,0,1,personal development
10076,30477,8,1,0,0,programming
10008,30482,40,0,1,0,literature
10048,30343,41,0,0,0,math
10017,30135,4,0,0,0,literature
10036,30066,17,1,1,1,personal development
10004,30326,41,1,0,1,history
10063,30126,23,0,1,1,programming
10034,30047,48,1,1,1,personal development
10046,30482,46,1,1,1,history
10008,30151,58,1,1,1,history
10095,30170,46,1,1,1,personal development
10073,30193,4,1,1,0,history
10018,30010,18,0,1,0,science
10004,30474,5,0,0,0,literature
10019,30013,53,0,0,1,history
10047,30249,51,0,0,1,programming
10033,30137,19,0,0,1,science
10080,30330,30,0,0,1,history
10010,30250,28,1,0,0,history
10025,30175,38,0,1,1,literature
10088,30407,3,0,0,0,math
10012,30304,23,1,1,1,personal development
10084,30030,58,0,0,0,programming
10003,30324,23,1,1,1,science
10083,30188,3,0,1,1,math
10005,30243,1,1,1,0,personal development
10015,30218,10,1,0,1,history
10036,30468,9,1,0,1,history
10031,30368,44,0,1,0,math
10075,30420,39,0,0,0,programming
10056,30255,54,0,1,0,programming
10069,30291,40,0,0,1,programming
10035,30277,43,0,1,0,literature
10041,30071,47,0,0,0,personal development
10033,30013,51,0,1,1,math
10054,30289,12,1,0,0,science
10053,30298,31,1,1,1,literature
10085,30083,52,0,0,1,science
10026,30397,7,0,1,1,history
10010,30437,14,1,0,1,programming
10006,30395,47,0,0,1,math
10050,30182,60,1,0,1,literature
10006,30083,3,0,0,0,personal development
10091,30012,39,1,1,1,personal development
10026,30094,34,1,1,1,programming
10091,30477,44,0,0,0,programming
10002,30311,57,1,1,0,history
10028,30280,7,0,1,1,history
10098,30254,28,1,1,1,science
10057,30256,5,1,1,0,programming
10010,30296,56,1,0,0,science
10045,30317,3,1,0,0,math
10082,30278,3,1,1,0,math
10038,30073,52,1,1,1,literature
10075,30018,41,0,0,0,history
10013,30437,58,0,1,1,personal development
10015,30394,40,0,0,0,personal development
10045,30202,25,0,0,1,programming
10064,30295,56,0,1,0,history
10062,30215,57,1,1,1,math
10065,30342,39,1,0,0,literature
10095,30020,40,0,0,0,math
10030,30259,43,1,0,0,personal development
10016,30439,49,0,1,1,personal development
10093,30087,2,0,0,0,history
10013,30148,39,1,0,1,literature
10037,30095,9,0,1,0,literature
10007,30149,4,1,0,1,programming
10079,30105,40,1,0,0,math
10083,30089,59,1,0,0,literature
10021,30367,28,0,1,1,math
10004,30254,32,0,0,1,science
10098,30373,27,0,1,1,history
10076,30171,46,0,1,1,history
10044,30183,55,0,1,1,math
10068,30131,53,1,0,1,literature
10068,30034,7,0,0,1,math
10037,30275,13,0,1,1,literature
10086,30181,46,0,1,0,science
10037,30266,41,0,1,1,programming
10093,30443,47,0,0,0,history
10067,30383,31,0,0,0,science
10023,30240,22,0,0,0,literature
10023,30408,22,0,0,1,personal development
10084,30119,5,1,1,1,math
10061,30058,11,1,0,1,science
10084,30473,39,0,1,1,personal development
10063,30020,17,1,0,1,literature
10054,30203,29,0,0,0,personal development
10039,30111,32,0,1,1,history
10030,30463,30,1,1,1,personal development
10017,30204,31,0,1,0,history
10040,30019,8,0,0,0,math
10048,30043,47,1,1,0,programming
10020,30422,14,0,0,0,personal development
10034,30304,38,1,1,1,science
10056,30122,43,0,1,0,personal development
10020,30019,14,0,1,0,personal development
10097,30198,7,1,0,0,science
10048,30023,39,1,1,1,history
10041,30205,21,1,1,0,science
10093,30420,57,1,1,0,programming
10009,30104,8,0,1,0,literature
10017,30083,51,0,1,0,math
10020,30455,47,1,1,0,literature
10086,30157,34,0,1,1,literature
10082,30293,43,1,1,0,history
10037,30482,13,1,0,0,science
10055,30289,3,1,0,1,math
10095,30013,30,1,1,0,personal development
10014,30088,55,0,0,1,math
10036,30241,9,0,1,1,math
10100,30128,25,1,1,0,history
10027,30459,43,0,0,1,science
10023,30446,33,0,0,1,science
10023,30049,57,1,0,0,science
10082,30178,56,1,0,1,math
10050,30407,50,0,0,0,programming
10042,30358,43,1,0,1,science
10070,30241,9,0,0,0,math
10099,30137,15,1,1,1,history
10069,30374,45,1,0,1,history
10090,30487,46,0,0,0,math
10034,30309,22,0,0,0,history
10036,30293,6,0,0,1,literature
10022,30122,5,0,1,0,personal development
10022,30076,58,0,0,1,literature
10055,30017,16,1,0,0,personal development
10031,30139,37,1,0,0,personal development
10022,30308,32,0,1,0,science
10068,30236,41,0,0,0,history
10015,30193,48,1,1,1,history
10066,30249,18,1,0,1,science
10037,30355,3,0,0,0,history
10069,30009,12,0,0,1,personal development
10027,30297,28,0,1,1,personal development
10012,30348,1,1,0,0,history
10029,30395,57,0,1,0,science
10090,30290,47,1,0,0,science
10020,30447,40,1,0,0,personal development
10064,30371,60,1,1,0,science
10023,30157,5,1,0,1,personal development
10069,30212,10,0,1,0,science
10091,30432,15,1,1,0,programming
10068,30284,51,1,0,1,science
10051,30467,2,1,1,0,history
10052,30451,46,1,1,0,personal development
10069,30103,7,0,1,1,personal development
10093,30220,27,0,1,1,history
10078,30064,25,1,0,0,literature
10010,30168,33,0,1,1,math
10013,30461,31,1,0,0,literature
10022,30036,49,1,0,1,history
10013,30124,10,1,0,1,literature
10097,30181,45,0,1,1,literature
10094,30490,17,1,0,1,personal development
10083,30188,17,1,1,1,literature
10083,30144,55,0,0,1,programming
10066,30217,22,1,1,1,history
10081,30488,25,0,1,1,science
10047,30167,23,0,0,1,programming
10061,30258,18,1,1,1,history
10021,30019,37,1,1,0,science
10027,30061,41,0,1,1,programming
10064,30159,31,1,0,1,history
10013,30204,41,1,0,0,science
10038,30147,1,1,0,0,personal development
10047,30444,38,1,0,1,science
10066,30090,45,1,1,0,history
10025,30062,52,1,1,1,personal development
10010,30056,42,0,1,0,history
10024,30190,11,0,0,1,math
10038,30257,12,1,0,1,history
10056,30176,30,0,0,0,personal development
10011,30456,40,0,1,0,math
10086,30121,56,1,1,0,history
10006,30359,13,0,0,0,literature
10060,30362,24,1,0,1,math
10008,30164,46,0,0,0,history
10071,30384,36,1,1,1,history
10097,30486,1,1,1,0,literature
10082,30403,54,1,0,0,literature
10074,30074,1,1,1,0,history
10000,30015,27,0,1,1,literature
10055,30475,50,0,1,1,personal development
10037,30039,33,0,1,1,math
10046,30247,45,0,0,0,literature
10064,30151,22,0,0,0,history
10001,30402,43,1,1,1,science
10012,30300,26,0,1,0,science
10095,30421,28,0,1,1,programming
10099,30128,53,1,0,1,math
10078,30075,54,1,0,1,programming
10064,30284,41,0,1,1,programming
10004,30420,39,1,0,0,programming
10068,30051,2,1,0,0,literature
10045,30341,1,0,1,1,history
10092,30182,25,0,0,1,history
10007,30135,26,1,0,1,personal development
10052,30158,60,0,0,0,personal development
10094,30483,22,1,1,1,science
10041,30344,7,1,0,1,programming
10046,30026,7,0,1,0,math
10001,30012,19,1,0,1,literature
10028,30094,49,0,1,0,literature
10040,30126,19,0,1,0,literature
10099,30347,50,0,1,0,literature
10055,30123,1,0,0,1,personal development
10079,30465,17,0,1,0,personal development
10024,30244,41,0,1,1,math
10060,30358,32,0,1,1,personal development
10029,30248,50,1,1,0,math
10079,30010,58,0,1,1,programming
10031,30001,4,1,0,0,math
10054,30019,30,1,1,1,history
10099,30078,57,1,0,0,science
10060,30073,20,1,1,1,programming
10008,30001,49,0,0,1,science
10074,30310,58,0,1,1,history
10084,30104,21,0,0,0,personal development
10062,30146,34,1,0,0,science
10047,30286,51,1,1,1,history
10013,30012,45,0,1,1,personal development
10094,30430,42,1,1,1,literature
10066,30274,51,1,0,0,math
10053,30328,32,1,0,0,literature
10054,30213,41,1,0,0,programming
10067,30382,13,0,0,0,programming
10099,30421,2,0,1,0,math
10046,30309,3,1,1,1,history
10011,30048,1,0,0,1,programming
10094,30237,54,0,0,0,personal development
10048,30428,7,1,0,0,math
10060,30409,16,0,1,1,literature
10046,30220,33,1,1,0,personal development
10084,30197,36,0,1,1,personal development
10014,30001,30,1,1,0,literature
10073,30233,23,0,0,0,science
10097,30205,58,1,1,0,literature
10000,30329,49,0,0,0,math
10056,30114,29,1,0,0,math
10076,30454,17,0,1,0,history
10054,30267,14,0,0,1,personal development
10049,30183,17,1,0,0,math
10047,30361,12,0,1,0,history
10052,30190,41,0,1,1,personal development
10040,30383,21,0,1,0,personal development
10075,30214,6,0,1,0,literature
10030,30272,31,0,1,0,science
10036,30038,48,0,0,1,personal development
10027,30085,52,0,0,0,personal development
10095,30150,42,1,0,1,history
10081,30481,49,1,0,0,literature
10008,30022,24,1,1,0,programming
10046,30277,30,0,1,0,history
10041,30228,26,0,0,1,math
10044,30320,2,0,1,0,math
10029,30292,18,1,0,1,programming
10014,30148,48,0,1,1,literature
10004,30442,4,1,0,1,science
10086,30094,34,1,1,1,personal development
10066,30422,17,0,0,0,personal development
10063,30029,58,0,0,1,literature
10004,30345,50,1,1,0,math
10022,30073,60,1,0,1,literature
10072,30411,9,1,1,0,literature
10075,30070,38,0,0,0,personal development
10035,30433,3,1,0,1,math
10085,30410,42,0,0,0,personal development
10020,30454,40,0,1,1,history
10051,30436,56,1,0,0,programming
10001,30164,46,1,1,1,history
10078,30357,51,1,0,0,literature
10071,30142,53,1,1,0,science
10020,30005,5,1,0,1,science
10076,30430,50,1,1,0,history
10077,30048,60,0,0,1,literature
10071,30032,35,1,1,1,science
10092,30053,55,0,1,1,math
10035,30234,15,0,1,1,math
10018,30410,16,0,0,0,personal development
10041,30410,4,0,0,0,math
10082,30129,37,0,1,0,math
10049,30091,45,1,0,1,personal development
10008,30002,56,0,0,1,science
10054,30212,15,1,0,1,science
10029,30364,1,0,0,1,programming
10032,30297,8,1,0,0,math
10062,30275,24,1,0,1,history
10038,30330,24,1,0,0,literature
10053,30482,34,1,0,1,programming
10011,30241,51,0,1,0,math
10073,30384,33,1,1,0,programming
10008,30480,18,1,1,0,literature
10034,30230,2,0,1,0,personal development
10074,30459,28,0,1,1,personal development
10046,30047,17,1,1,1,programming
10006,30109,41,0,0,1,personal development
10032,30210,54,1,1,1,math
10094,30148,14,1,1,0,science
10073,30066,18,0,1,1,history
10060,30261,33,1,1,0,literature
10012,30451,43,1,1,1,programming
10071,30479,6,0,1,0,literature
10063,30395,37,1,1,1,personal development
10082,30082,15,0,1,0,programming
10033,30322,7,0,1,1,math
10025,30068,51,1,1,0,programming
10035,30387,1,1,1,0,personal development
10043,30106,50,0,1,1,history
10015,30455,32,1,0,0,history
10088,30098,57,1,1,1,history
10033,30039,46,1,1,1,science
10018,30035,24,0,1,0,programming
10025,30352,54,0,0,1,science
10018,30373,54,1,0,1,programming
10059,30209,14,0,1,1,programming
10087,30473,29,1,1,0,programming
10089,30209,1,1,0,1,math
10012,30326,46,0,0,0,literature
10025,30334,37,1,0,0,personal development
10060,30359,42,1,0,1,literature
10026,30236,25,1,1,1,personal development
10045,30289,41,1,1,0,science
10071,30054,59,0,0,1,personal development
10061,30234,10,1,0,0,literature
10054,30377,42,0,1,1,programming
10048,30430,25,1,0,0,programming
10042,30475,8,1,1,0,history
10073,30438,1,0,1,1,programming
10038,30239,22,0,1,0,programming
10041,30041,44,1,0,1,literature
10046,30076,45,0,0,1,personal development
10038,30345,34,0,1,0,math
10044,30482,35,0,0,0,math
10036,30499,23,0,0,0,math
10047,30497,27,0,1,1,programming
10034,30467,48,1,1,0,history
10059,30326,4,1,0,0,history
10055,30478,38,1,0,0,programming
10008,30411,55,0,1,0,math
10077,30131,60,0,0,0,history
10099,30362,27,0,0,0,history
10004,30466,56,1,1,0,science
10072,30214,59,1,0,0,history
10065,30072,23,1,1,1,personal development
10062,30279,54,0,0,1,programming
10044,30052,58,1,0,0,programming
10034,30166,27,0,0,0,personal development
10020,30295,3,0,0,0,personal development
10029,30269,52,1,0,0,history
10051,30018,48,0,1,1,personal development
10029,30162,10,1,1,0,science
10092,30351,9,1,0,1,personal development
10094,30284,18,1,0,0,science
10067,30311,14,0,1,1,history
10092,30140,18,0,1,1,literature
10047,30228,22,0,1,1,math
10088,30079,17,0,1,0,math
10008,30193,55,1,0,0,personal development
10068,30060,3,0,0,1,programming
10074,30308,51,0,0,0,science
10078,30079,47,1,0,1,personal development
10091,30163,47,0,1,0,literature
10076,30472,28,1,0,0,science
10030,30387,6,0,0,0,literature
10080,30305,33,1,0,1,personal development
10019,30118,39,0,1,0,programming
10055,30314,35,1,0,0,programming
10078,30234,44,1,0,1,history
10036,30030,27,1,1,1,science
10068,30031,23,1,0,0,math
10023,30379,4,0,1,1,math
10054,30003,36,0,0,0,history
10016,30375,50,1,0,0,personal development
10005,30485,21,0,0,0,literature
10063,30362,5,1,0,0,math
10008,30284,39,0,1,1,literature
10063,30218,33,0,1,1,literature
10098,30167,12,0,0,0,personal development
10030,30358,3,1,0,0,literature
10005,30345,47,1,0,0,math
10023,30344,34,1,0,0,science
10093,30367,21,1,0,1,history
10035,30238,7,0,0,1,science
10004,30374,38,1,1,1,math
10026,30290,33,0,0,1,personal development
10047,30354,12,1,0,0,history
10042,30300,2,1,1,1,programming
10011,30124,6,1,1,1,science
10100,30406,18,1,0,1,math
10049,30156,3,1,0,1,science
10046,30363,14,0,1,1,literature
10019,30372,22,1,1,1,history
10019,30188,22,1,0,1,personal development
10001,30350,35,0,1,0,math
10019,30272,37,0,0,1,literature
10023,30332,36,0,1,0,programming
10051,30082,40,1,1,1,programming
10043,30161,17,1,1,1,literature
10007,30396,50,0,0,0,personal development
10099,30295,15,0,0,0,math
10085,30165,40,0,1,0,personal development
10018,30086,18,0,1,1,programming
10036,30327,43,1,1,1,literature
10098,30015,16,1,0,0,history
10031,30283,54,0,1,1,science
10076,30332,31,0,1,1,literature
10016,30170,52,0,0,1,math
10011,30370,35,0,1,0,personal development
10014,30118,41,0,0,1,personal development
10037,30277,6,1,1,1,personal development
10097,30043,55,0,1,0,programming
10087,30364,15,1,0,0,science
10091,30083,1,1,1,1,personal development
10086,30345,33,0,0,1,personal development
10051,30424,58,0,0,0,personal development
10009,30071,39,1,1,0,programming
10050,30382,30,1,1,0,history
10001,30004,20,0,0,1,programming
10073,30136,29,1,0,1,history
10097,30033,52,1,0,1,literature
10073,30427,57,0,0,0,math
10035,30040,8,1,1,0,history
10096,30266,52,0,1,1,science
10012,30446,36,0,0,0,programming
10032,30321,45,0,0,0,science
10084,30358,22,0,0,0,programming
10020,30403,30,1,1,0,personal development
10079,30470,60,0,1,1,programming
10028,30446,11,1,1,1,literature
10033,30454,5,0,1,1,programming
10027,30329,42,0,0,1,programming
10099,30035,31,0,0,1,history
10061,30266,47,1,1,1,math
10046,30123,44,1,0,1,science
10019,30026,51,1,1,1,history
10016,30170,1,1,0,1,programming
10093,30484,57,0,1,0,math
10071,30143,43,1,1,1,literature
10048,30237,7,1,1,1,science
10034,30313,58,1,0,0,programming
10099,30255,7,0,1,1,programming
10018,30012,53,0,1,1,programming
10049,30095,8,1,0,0,literature
10025,30159,37,1,1,1,literature
10062,30067,49,1,1,0,science
10000,30045,49,0,0,0,math
10067,30139,52,1,0,1,programming
10058,30059,9,0,0,0,science
10070,30420,43,0,0,0,programming
10060,30486,26,0,0,0,literature
10002,30209,24,1,0,1,programming
10024,30079,31,0,1,0,personal development
10067,30152,21,0,1,0,math
10017,30392,49,0,1,0,science
10076,30195,27,1,1,1,literature
10024,30279,22,1,1,1,programming
10049,30366,57,0,0,0,math
10087,30334,49,1,1,0,personal development
10033,30026,11,1,0,1,programming
10095,30359,49,0,0,1,literature
10025,30237,48,0,1,0,math
10039,30074,20,1,1,1,math
10008,30496,53,0,1,1,history
10003,30135,13,0,0,1,science
10028,30412,6,1,1,1,literature
10001,30383,52,0,0,0,programming
10082,30169,28,0,0,1,personal development
10004,30292,38,0,0,1,programming
10064,30138,58,0,0,0,personal development
10016,30182,35,1,0,1,history
10076,30121,3,0,1,1,programming
10011,30323,47,1,1,1,science
10062,30073,35,1,0,1,programming
10058,30458,34,0,0,1,math
10027,30158,2,1,0,0,literature
10083,30358,28,1,1,0,personal development
10056,30223,44,1,1,1,programming
10094,30152,30,0,1,0,history
10020,30492,20,0,1,1,literature
10085,30077,27,0,0,1,literature
10018,30302,17,0,0,0,programming
10015,30493,10,0,0,1,personal development
10035,30406,38,1,1,1,literature
10046,30426,18,0,0,0,history
10033,30044,31,0,0,0,history
10028,30040,25,1,1,1,personal development
10040,30069,30,1,1,1,history
10098,30117,8,1,1,1,personal development
10096,30017,12,0,0,0,math
10088,30416,58,0,1,1,math
10099,30464,40,1,1,1,science
10098,30414,11,1,0,1,history
10039,30428,34,1,0,0,science
10088,30049,47,1,0,0,personal development
10003,30278,57,1,1,0,history
10027,30288,43,1,0,1,personal development
10096,30314,22,0,1,0,programming
10042,30101,28,1,1,0,programming
10069,30484,31,0,0,1,literature
10021,30008,40,1,0,1,history
10026,30039,10,0,1,0,history
10052,30451,30,1,1,0,math
10059,30213,57,1,0,1,programming
10002,30337,47,1,0,0,personal development
10012,30499,37,1,1,0,history
10077,30381,15,1,0,0,personal development
10089,30293,1,0,1,0,programming
10065,30031,32,1,1,0,literature
10070,30290,27,1,0,1,science
10093,30425,1,0,0,1,programming
10091,30259,35,1,1,0,personal development
10066,30228,43,1,0,0,programming
10083,30302,23,0,1,1,math
10100,30243,45,0,1,0,literature
10060,30447,8,0,1,1,math
10051,30008,25,0,1,1,science
10059,30271,52,1,0,0,literature
10087,30408,7,0,0,1,history
10009,30145,16,0,0,1,literature
10073,30197,44,1,0,0,personal development
10100,30450,46,1,0,1,history
10014,30313,44,1,1,0,programming
10010,30046,29,0,1,0,history
10025,30161,58,1,0,1,science
10070,30111,11,1,0,0,science
10041,30104,55,0,1,0,history
10021,30123,27,0,0,1,history
10069,30246,41,0,1,0,math
10013,30365,2,0,0,1,history
10077,30397,11,0,1,1,programming
10015,30201,59,0,0,0,literature
10022,30239,31,1,1,0,science
10028,30150,60,1,0,1,history
10000,30243,36,0,1,0,history
10073,30273,60,1,1,0,literature
10029,30271,32,1,1,1,personal development
10044,30297,35,1,0,1,science
10010,30012,30,0,0,0,science
10011,30020,40,0,0,0,personal development
10100,30360,42,0,0,0,science
10054,30137,42,1,0,0,science
10013,30023,23,1,1,1,literature
10032,30116,43,1,0,1,personal development
10013,30344,53,0,1,0,literature
10040,30001,58,1,1,0,personal development
10061,30425,7,1,0,1,science
10001,30072,16,1,1,0,personal development
10005,30430,50,1,1,0,programming
10086,30275,32,1,0,1,math
10055,30419,9,0,1,1,math
10024,30132,15,0,0,0,personal development
10049,30424,29,1,0,0,literature
10075,30017,6,1,1,1,programming
10009,30402,11,0,0,0,programming
10028,30328,35,0,1,0,math
10036,30090,11,1,0,1,programming
10074,30437,36,1,1,1,personal development
10054,30249,6,0,0,1,science
10038,30007,55,1,1,0,personal development
10057,30045,43,0,0,1,programming
10062,30226,49,1,0,0,personal development
10056,30240,40,0,1,0,math
10083,30219,23,0,0,1,history
10084,30351,53,1,1,0,programming
10077,30170,39,0,0,0,programming
10073,30270,52,1,0,1,history
10001,30472,9,1,1,1,personal development
10050,30095,47,1,0,0,science
10040,30215,13,0,1,0,programming
10062,30244,34,1,1,1,programming
10090,30199,18,0,1,0,math
10020,30177,10,0,1,0,math
10100,30236,2,0,0,1,science
10052,30445,37,1,1,1,science
10043,30079,34,0,1,0,personal development
10082,30003,23,0,1,0,literature
10077,30153,37,0,0,0,personal development
10038,30212,21,1,0,1,personal development
10058,30376,17,0,0,0,history
10071,30084,37,1,1,0,history
